Date,Open,High,Low,Close,Volume
24-11-2003,15.9287,16.2306,15.8973,16.1803,99463800
25-11-2003,16.2683,16.3186,15.9602,15.9728,85663800
26-11-2003,16.1048,16.1174,15.9224,16.0042,69758400
28-11-2003,16.0356,16.1928,15.9728,16.1677,33402600
01-12-2003,16.2872,16.4821,16.0356,16.2494,101914600
02-12-2003,16.3186,16.4067,16.1048,16.1363,85121700
03-12-2003,16.2369,16.3941,16.1111,16.1425,93121600
04-12-2003,16.174,16.4947,16.1363,16.4758,87202400
05-12-2003,16.3249,16.6519,16.2998,16.3375,96610900
08-12-2003,16.4255,16.5639,16.2306,16.501,90504000
09-12-2003,16.6268,16.7337,16.5073,16.589,103547100
10-12-2003,16.633,16.7462,16.589,16.7211,82853700
11-12-2003,16.7211,16.8343,16.5261,16.7337,79309000
12-12-2003,16.784,16.8594,16.6645,16.7588,69154100
15-12-2003,17.0104,17.0418,16.7777,16.8154,88860600
16-12-2003,16.872,17.0795,16.8343,17.0166,73978000
17-12-2003,17.0041,17.0292,16.8846,17.0041,53712300
18-12-2003,17.0418,17.2619,17.0104,17.2304,61177800
19-12-2003,17.287,17.3248,17.0984,17.2053,76856400
22-12-2003,17.0795,17.2493,16.96,17.0921,43894800
23-12-2003,17.0858,17.1927,16.9852,17.0732,39609000
24-12-2003,17.0669,17.0795,16.9789,17.0041,19924200
26-12-2003,17.0104,17.1361,16.9789,17.111,12076900
29-12-2003,17.111,17.3122,17.0795,17.2682,40426700
30-12-2003,17.2367,17.3248,17.2304,17.3059,34406600
31-12-2003,17.243,17.3248,17.1235,17.2116,42198900
02-01-2004,17.3436,17.4631,17.1864,17.2619,44487700
05-01-2004,17.438,17.721,17.4317,17.6958,67333700
06-01-2004,17.7272,17.7838,17.6518,17.7587,46950800
07-01-2004,17.7147,17.8027,17.614,17.7398,54298200
08-01-2004,17.853,17.9096,17.6078,17.7084,58810800
09-01-2004,17.6266,17.6461,17.3499,17.394,67079900
12-01-2004,17.4002,17.438,17.199,17.3374,55845200
13-01-2004,17.3185,17.3814,17.1424,17.2493,51555900
14-01-2004,17.2996,17.438,17.2745,17.4191,43907000
15-01-2004,17.3248,17.4317,17.243,17.3185,58504100
16-01-2004,17.4443,17.5323,17.3122,17.4883,63983400
20-01-2004,17.6015,17.7335,17.5637,17.6706,63068500
21-01-2004,17.6895,17.7964,17.5134,17.7964,53570600
22-01-2004,17.8404,17.8845,17.57,17.614,78425200
23-01-2004,17.7775,18.0857,17.7461,17.9096,127259100
26-01-2004,17.9159,18.1297,17.809,18.1108,58299600
27-01-2004,17.9851,18.0605,17.7461,17.765,63196200
28-01-2004,17.7838,17.8845,17.2745,17.4254,71336000
29-01-2004,17.4694,17.5763,17.3374,17.5512,63748400
30-01-2004,17.5134,17.5449,17.3248,17.3877,40528700
02-02-2004,17.3751,17.482,17.1298,17.2304,62891800
03-02-2004,17.243,17.3248,17.0921,17.1613,47993800
04-02-2004,17.0732,17.2493,16.9852,16.9852,60648000
05-02-2004,17.0166,17.0858,16.872,16.9538,55527500
06-02-2004,16.9789,17.0984,16.9349,17.0292,47209600
09-02-2004,17.0921,17.1229,16.8846,16.916,48108500
10-02-2004,16.8909,17.0732,16.8657,16.9915,37790600
11-02-2004,16.9475,17.1235,16.8846,17.0732,51515300
12-02-2004,17.0355,17.0732,16.9349,16.9475,44537000
13-02-2004,16.9663,17.0166,16.6645,16.7211,67541100
17-02-2004,16.7903,17.0418,16.7211,16.9726,43477000
18-02-2004,16.9286,17.0481,16.8154,16.8343,50334700
19-02-2004,16.916,16.9663,16.6205,16.6393,61840600
20-02-2004,16.7588,16.85,16.6645,16.7085,57821900
23-02-2004,16.8217,16.828,16.6518,16.7337,50256800
24-02-2004,16.7274,16.9475,16.6959,16.9034,55426500
25-02-2004,16.9097,16.9726,16.7337,16.7903,64275700
26-02-2004,16.7462,16.7588,16.6079,16.6645,66602700
27-02-2004,16.6519,16.7399,16.5702,16.6834,58266500
01-03-2004,16.7588,16.8028,16.6645,16.7903,51912300
02-03-2004,16.7462,16.784,16.5702,16.5953,66331000
03-03-2004,16.5702,16.6959,16.4884,16.5827,54998700
04-03-2004,16.5827,16.6142,16.4821,16.5827,44023200
05-03-2004,16.4947,16.7274,16.4758,16.5702,59849800
08-03-2004,16.545,16.5702,16.2306,16.2432,69367800
09-03-2004,16.2054,16.3312,16.0608,16.174,81111700
10-03-2004,16.1363,16.2243,15.9413,15.9539,75155800
11-03-2004,15.847,16.2117,15.7652,15.7778,90536300
12-03-2004,15.9602,16.0419,15.8658,15.9602,64137100
15-03-2004,15.9287,15.9916,15.7589,15.8218,68835300
16-03-2004,15.891,15.9539,15.784,15.8344,65453800
17-03-2004,15.8784,16.0105,15.7904,15.803,56241400
18-03-2004,15.6961,15.7401,15.4571,15.652,123231000
19-03-2004,15.6206,15.6835,15.4445,15.4885,86281600
22-03-2004,15.4257,15.6206,15.0987,15.4068,127605200
23-03-2004,15.4885,15.5074,15.1615,15.1867,91696300
24-03-2004,15.3188,15.4571,15.2056,15.3502,97584700
25-03-2004,15.4697,15.8721,15.4571,15.8407,85677900
26-03-2004,15.7904,16.0419,15.7212,15.7401,61584900
29-03-2004,15.8721,15.9728,15.7212,15.9162,51881600
30-03-2004,15.8407,15.9287,15.7401,15.847,59010400
31-03-2004,15.8407,15.847,15.6394,15.6772,70533200
01-04-2004,15.6898,15.7904,15.6269,15.7715,69051900
02-04-2004,16.0168,16.2872,15.9979,16.2557,98043800
05-04-2004,16.2243,16.3375,16.1803,16.3192,53800300
06-04-2004,16.1991,16.2872,16.1363,16.2243,48992000
07-04-2004,16.1803,16.2117,15.9413,16.0922,63268900
08-04-2004,16.2243,16.2557,15.9476,16.0231,45294600
12-04-2004,16.0231,16.1866,15.9916,16.1048,38786800
13-04-2004,16.1482,16.2054,15.979,16.0042,56971500
14-04-2004,15.9728,16.1488,15.9602,16.0419,61079600
15-04-2004,16.0859,16.1803,15.7841,15.8564,73756900
16-04-2004,15.9224,15.9728,15.7904,15.8218,51768600
19-04-2004,15.7715,16.0985,15.7589,16.0545,44592100
20-04-2004,16.13,16.2746,15.8973,15.9287,59902600
21-04-2004,15.9539,16.0293,15.847,16.0042,49252000
22-04-2004,16.0413,16.3438,16.0168,16.3186,99207700
23-04-2004,17.2304,17.4317,17.1927,17.3185,258269000
26-04-2004,17.2682,17.3248,17.0418,17.1298,89391000
27-04-2004,17.0732,17.2116,17.0607,17.1173,80716800
28-04-2004,17.0104,17.0104,16.6456,16.7022,72842200
29-04-2004,16.6708,16.9412,16.545,16.6519,77787300
30-04-2004,16.7211,16.8217,16.3249,16.4318,66172200
03-05-2004,16.4821,16.6771,16.4695,16.5702,65916200
04-05-2004,16.5733,16.6896,16.3626,16.5576,55496400
05-05-2004,16.5513,16.7274,16.5073,16.5387,51841700
06-05-2004,16.4507,16.5639,16.3683,16.4255,62693900
07-05-2004,16.3696,16.589,16.1928,16.2117,68290200
10-05-2004,16.1237,16.3815,16.1111,16.306,64621400
11-05-2004,16.4129,16.4192,16.218,16.3123,57917200
12-05-2004,16.2683,16.3501,15.9916,16.3123,64145600
13-05-2004,16.2369,16.4695,16.218,16.4129,63861500
14-05-2004,16.3375,16.457,16.1237,16.262,43775300
17-05-2004,16.0231,16.218,15.9853,16.0608,55149600
18-05-2004,16.1614,16.3312,16.1237,16.2432,58158600
19-05-2004,16.3752,16.5199,16.1111,16.1111,60052800
20-05-2004,16.1922,16.2683,16.0922,16.1803,52089900
21-05-2004,16.3123,16.4758,16.2117,16.2809,57809300
24-05-2004,16.3752,16.457,16.1866,16.1991,56250500
25-05-2004,16.1614,16.4695,16.0985,16.4129,66615000
26-05-2004,16.3431,16.4444,16.2557,16.4381,50306900
27-05-2004,16.4444,16.4695,16.2998,16.4695,49071900
28-05-2004,16.4507,16.5702,16.3626,16.4947,37393000
01-06-2004,16.4255,16.5199,16.2683,16.4192,48369500
02-06-2004,16.4318,16.5261,16.3564,16.4318,54020000
03-06-2004,16.3815,16.4318,16.262,16.2809,45933100
04-06-2004,16.3752,16.501,16.3123,16.3186,48815300
07-06-2004,16.3626,16.6205,16.3312,16.6205,65218600
08-06-2004,16.5324,16.7588,16.501,16.7274,58447700
09-06-2004,16.6079,16.7588,16.6016,16.6456,50385500
10-06-2004,16.589,16.8469,16.589,16.8343,48109200
14-06-2004,16.7022,16.916,16.6834,16.916,67377500
15-06-2004,16.9663,17.3562,16.96,17.2336,114183400
16-06-2004,17.1927,17.2933,17.0732,17.1801,67431100
17-06-2004,17.1739,17.5575,17.1613,17.4625,105427500
18-06-2004,17.4443,17.9222,17.4191,17.8279,134218700
21-06-2004,17.7524,18.0228,17.6832,17.8279,116881700
22-06-2004,17.7021,17.8279,17.4883,17.7901,98932000
23-06-2004,17.6078,17.8467,17.6078,17.7964,58558400
24-06-2004,17.9159,18.0165,17.8341,17.853,65503800
25-06-2004,17.9033,18.0039,17.7618,17.9662,71136500
28-06-2004,18.0039,18.0794,17.7147,17.7838,77024100
29-06-2004,17.7272,17.9725,17.721,17.9222,55371700
30-06-2004,17.9599,18.1108,17.853,17.9599,83544400
01-07-2004,18.0417,18.136,17.7713,18.0039,78441400
02-07-2004,17.9907,18.0354,17.8593,17.9662,36690100
06-07-2004,17.809,17.8153,17.57,17.6203,69158900
07-07-2004,17.4197,17.809,17.3248,17.6706,66255700
08-07-2004,17.5323,17.7021,17.3248,17.3814,59125100
09-07-2004,17.4694,17.6084,17.3814,17.5197,50249300
12-07-2004,17.4128,17.6084,17.3499,17.5386,45757300
13-07-2004,17.5512,17.5763,17.3562,17.3562,43274100
14-07-2004,17.2304,17.8341,17.1927,17.6895,87656300
15-07-2004,17.6386,17.7359,17.482,17.526,46759700
16-07-2004,17.7077,17.7335,17.1361,17.2808,66406300
19-07-2004,17.3688,17.7713,17.3562,17.5763,60354500
20-07-2004,17.614,17.9096,17.5134,17.809,89010700
21-07-2004,18.5699,18.7963,18.1171,18.1486,201518000
22-07-2004,18.2737,18.4253,18.1297,18.2366,124640700
23-07-2004,17.853,17.8593,17.6203,17.6266,97372700
26-07-2004,17.8404,18.0542,17.7329,18.0228,72387600
27-07-2004,18.0542,18.0857,17.6895,17.8845,72968400
28-07-2004,17.8279,18.1045,17.7838,17.9725,62718800
29-07-2004,18.0983,18.1108,17.765,17.9096,60148400
30-07-2004,17.8845,18.1171,17.8153,17.9159,59552900
02-08-2004,17.7775,17.9536,17.7084,17.9348,52267000
03-08-2004,17.8404,17.8719,17.6078,17.6518,53990900
04-08-2004,17.6084,17.7335,17.6008,17.6455,46217900
05-08-2004,17.6958,17.7398,17.3059,17.3122,55591700
06-08-2004,17.2304,17.5197,17.0166,17.0669,75628000
09-08-2004,17.1361,17.155,17.0418,17.0921,51877500
10-08-2004,17.1676,17.4505,17.1361,17.4317,57632700
11-08-2004,17.2179,17.2996,17.1047,17.2367,53097300
12-08-2004,17.1298,17.1739,16.8909,16.9034,50279700
13-08-2004,16.9915,17.1368,16.3186,16.9915,43333200
16-08-2004,17.0292,17.1047,16.9538,17.0355,54347200
17-08-2004,17.1173,17.2179,16.9663,17.0104,56879700
18-08-2004,16.916,17.2933,16.9097,17.2682,58844000
19-08-2004,17.1927,17.2619,16.9852,17.0544,46293000
20-08-2004,17.0544,17.2116,17.0041,17.1047,46494800
23-08-2004,17.1991,17.2369,17.1045,17.1801,39572200
24-08-2004,17.2747,17.3189,17.0855,17.1801,40835300
25-08-2004,17.1612,17.4513,17.1423,17.3757,53512700
26-08-2004,17.3189,17.4072,17.2747,17.3063,35465500
27-08-2004,17.3378,17.4387,17.3126,17.3189,33248700
30-08-2004,17.218,17.2747,16.9342,17.218,36679600
31-08-2004,17.2117,17.2306,17.0603,17.218,52106700
01-09-2004,17.1801,17.3567,17.1171,17.2747,48507500
02-09-2004,17.2684,17.4576,17.2495,17.4198,42161700
03-09-2004,17.3126,17.4198,17.0918,17.0982,46174400
07-09-2004,17.2117,17.2684,17.1297,17.2558,44893400
08-09-2004,17.2243,17.3247,17.1171,17.1928,53278100
09-09-2004,17.218,17.3252,17.1423,17.2054,56904700
10-09-2004,17.2369,17.3504,17.1423,17.3378,52664500
13-09-2004,17.3694,17.3883,16.8648,17.1864,48239200
14-09-2004,17.2558,17.3504,17.1991,17.3063,55920000
15-09-2004,17.2621,17.2817,17.1171,17.1486,52605700
16-09-2004,17.1675,17.2495,17.136,17.1928,35951500
17-09-2004,17.2747,17.363,17.1928,17.3504,65283000
20-09-2004,17.3,17.4387,17.2369,17.3504,51513600
21-09-2004,17.3189,17.363,17.1864,17.1928,73874400
22-09-2004,17.1738,17.4955,17.0729,17.1045,68409000
23-09-2004,17.1486,17.2747,17.136,17.2495,52155800
24-09-2004,17.2747,17.3189,17.1486,17.2117,49859800
27-09-2004,17.1423,17.2306,17.1108,17.1486,47813600
28-09-2004,17.1612,17.2558,17.054,17.1991,62055100
29-09-2004,17.1991,17.464,17.1759,17.3946,61529300
30-09-2004,17.4003,17.527,17.3567,17.4387,71218000
01-10-2004,17.5396,17.8613,17.5207,17.8171,66302800
04-10-2004,17.9244,17.9496,17.7036,17.7352,62016200
05-10-2004,17.7541,17.9433,17.7225,17.8991,58017700
06-10-2004,17.9054,18.007,17.8045,17.9937,56999600
07-10-2004,17.9811,18.0316,17.7604,17.7667,38401500
08-10-2004,17.7288,17.8676,17.6405,17.6532,49556600
11-10-2004,17.7856,17.7982,17.6153,17.6973,44691000
12-10-2004,17.5523,17.7604,17.5396,17.6784,56412900
13-10-2004,17.7793,17.8298,17.6216,17.6784,49500700
14-10-2004,17.6967,17.7604,17.5327,17.5333,41548700
15-10-2004,17.6405,17.8108,17.5459,17.6532,49828500
18-10-2004,17.6973,17.9433,17.6469,17.9181,50350700
19-10-2004,18,18.0316,17.7667,17.773,57026500
20-10-2004,17.7982,18.1325,17.7352,18.1003,69078100
21-10-2004,18.1766,18.2208,17.9559,18.0127,94988500
22-10-2004,17.8487,17.8739,17.3946,17.4955,101912800
25-10-2004,17.4576,17.5144,17.3757,17.4261,61529500
26-10-2004,17.4703,17.5964,17.4255,17.5964,76966600
27-10-2004,17.5775,17.8808,17.3946,17.7541,72392600
28-10-2004,17.7352,18,17.5964,17.6658,63059600
29-10-2004,17.7288,17.7541,17.2937,17.6405,80010100
01-11-2004,17.7541,17.8361,17.6342,17.7099,72930900
02-11-2004,17.8108,17.9559,17.6778,17.8108,89417100
03-11-2004,18.0694,18.0694,17.855,17.9559,79666700
04-11-2004,17.9054,18.2902,17.8991,18.2902,87867700
05-11-2004,18.3911,18.5172,18.3091,18.4857,95337700
08-11-2004,18.41,18.5929,18.3722,18.4668,112802100
09-11-2004,18.5614,18.8515,18.5109,18.7758,100401000
10-11-2004,18.8641,18.9209,18.7253,18.7506,84097700
11-11-2004,18.8483,18.9713,18.8073,18.9082,87358900
12-11-2004,19.0218,19.047,18.7947,18.9019,162269000
15-11-2004,19.1892,19.2945,19.084,19.2173,104468000
16-11-2004,19.1682,19.1822,18.9787,19.0279,64522600
17-11-2004,19.1191,19.1962,18.9858,19.0629,58830700
18-11-2004,19.0349,19.0629,18.9437,18.9928,63249900
19-11-2004,18.9717,18.9928,18.8314,18.8454,85808600
22-11-2004,18.7753,18.8174,17.4422,18.6981,92410800
23-11-2004,18.6069,18.7332,18.5227,18.6139,70459700
24-11-2004,18.677,18.7542,18.5227,18.6911,60069200
26-11-2004,18.642,18.8174,18.6279,18.663,24398700
29-11-2004,18.6876,18.9086,18.67,18.7823,67079900
30-11-2004,18.7753,18.9507,18.7332,18.8103,75960400
01-12-2004,18.9086,19.1401,18.8103,19.1191,99889000
02-12-2004,19.1331,19.2243,18.8875,19.0068,96088300
03-12-2004,19.0559,19.2524,19.0419,19.105,76498400
06-12-2004,19.0138,19.2524,18.9928,19.1752,55297400
07-12-2004,19.1261,19.2103,18.9437,18.9928,111656000
08-12-2004,18.9507,19.1962,18.8805,19.1962,95655000
09-12-2004,19.0279,19.1962,18.9016,19.105,83006000
10-12-2004,18.9998,19.0699,18.9717,18.9998,70949200
13-12-2004,19.0138,19.1401,18.8805,19.1191,93812500
14-12-2004,18.9787,19.1752,18.9717,19.105,127843200
15-12-2004,19.098,19.2243,18.9928,19.0208,106303900
16-12-2004,19.0454,19.1401,18.9507,19.0559,88997500
17-12-2004,18.9437,19.1682,18.7999,18.9156,126184400
20-12-2004,18.9577,19.0489,18.8665,18.9086,85552800
21-12-2004,18.9437,19.0629,18.9016,18.9928,94646100
22-12-2004,18.8244,19.0489,18.7893,18.9226,63651900
23-12-2004,18.8454,19.0489,18.8244,18.9507,65801900
27-12-2004,18.9577,19.0138,18.8174,18.8384,55958500
28-12-2004,18.8314,18.9647,18.8033,18.9086,55075900
29-12-2004,18.8384,18.9437,18.8174,18.8735,47594900
30-12-2004,18.8665,18.9016,18.7676,18.7753,48355400
31-12-2004,18.7683,18.8735,18.7184,18.7472,54959500
03-01-2005,18.8033,18.9086,18.6974,18.7612,65002900
04-01-2005,18.8454,19.0138,18.7051,18.8314,109442100
05-01-2005,18.8314,19.0138,18.7753,18.7893,72463500
06-01-2005,18.8454,18.9858,18.691,18.7683,76890500
07-01-2005,18.8244,18.8665,18.677,18.7121,68723300
10-01-2005,18.663,18.8454,18.6209,18.8033,70376600
11-01-2005,18.7262,18.8174,18.67,18.7542,64712000
12-01-2005,18.7823,18.8384,18.677,18.7893,72940600
13-01-2005,18.7262,18.8033,18.3543,18.4315,89861600
14-01-2005,18.5227,18.5578,18.2701,18.3262,92180800
18-01-2005,18.2631,18.4876,18.1298,18.4666,69146400
19-01-2005,18.3824,18.4245,18.1858,18.228,58114100
20-01-2005,18.1263,18.3122,18.0596,18.1438,58380100
21-01-2005,18.1999,18.3333,17.9895,17.9965,76501000
24-01-2005,18.0807,18.242,17.9895,18.0105,69010900
25-01-2005,18.0737,18.3753,18.0666,18.2561,67580700
26-01-2005,18.2982,18.3613,18.1719,18.2491,64974500
27-01-2005,18.207,18.3543,18.1368,18.3192,93204100
28-01-2005,18.6209,18.6981,18.2139,18.3683,110466500
31-01-2005,18.4876,18.6069,18.3543,18.4385,71442100
01-02-2005,18.4174,18.5437,18.3964,18.5157,57981700
02-02-2005,18.5367,18.5928,18.4384,18.5648,79329500
03-02-2005,18.5016,18.5227,18.3122,18.3683,62545400
04-02-2005,18.3683,18.5016,18.3402,18.4666,61246500
07-02-2005,18.4315,18.4525,18.2841,18.3543,57763400
08-02-2005,18.3753,18.4806,18.3543,18.4104,61343700
09-02-2005,18.4174,18.4595,18.2701,18.2912,77874800
10-02-2005,18.3122,18.3333,18.242,18.2841,71796400
11-02-2005,18.2631,18.3262,18.1087,18.221,83835900
14-02-2005,18.2503,18.3262,18.1789,18.2491,58694000
15-02-2005,18.2983,18.3546,18.1998,18.2491,76551600
16-02-2005,18.2068,18.2491,18.0661,18.1505,57506600
17-02-2005,18.0942,18.1998,18.0168,18.052,67024800
18-02-2005,18.045,18.052,17.8761,17.9324,77091100
22-02-2005,17.7634,17.9394,17.7353,17.7564,96419200
23-02-2005,17.7634,17.8409,17.7142,17.7353,83689400
24-02-2005,17.7212,17.9043,17.7001,17.8549,85236300
25-02-2005,17.8409,17.862,17.7001,17.7705,62467700
28-02-2005,17.7494,17.8549,17.6857,17.7071,82728000
01-03-2005,17.7353,17.8831,17.686,17.7916,56394800
02-03-2005,17.7283,17.9324,17.7071,17.7775,67739000
03-03-2005,17.8057,17.8127,17.6931,17.7142,52183600
04-03-2005,17.7423,17.8057,17.686,17.7142,63058200
07-03-2005,17.7142,18.1505,17.7071,17.9253,80407400
08-03-2005,17.8761,18.031,17.8338,17.8761,52871800
09-03-2005,17.869,17.9957,17.7916,17.8127,62991800
10-03-2005,17.8972,17.9324,17.7705,17.8972,59132900
11-03-2005,17.9112,17.9325,17.6368,17.6579,60617900
14-03-2005,17.6508,17.7001,17.5664,17.672,65550500
15-03-2005,17.6649,17.7634,17.5171,17.5312,71469400
16-03-2005,17.4679,17.5734,17.2849,17.3341,74841400
17-03-2005,17.3412,17.3693,17.2638,17.2708,60573200
18-03-2005,17.2638,17.5312,17.0878,17.1089,135904000
21-03-2005,17.1371,17.1441,16.9963,17.0315,71446200
22-03-2005,17.0245,17.0808,16.8625,16.8837,102113300
23-03-2005,16.8837,17.1652,16.8626,17.0174,79293300
24-03-2005,17.0737,17.2215,17.0314,17.0878,78820900
28-03-2005,17.1723,17.2215,17.0174,17.0315,49802000
29-03-2005,16.9893,17.0597,16.7641,16.8345,74231700
30-03-2005,16.9119,17.0245,16.8908,17.0034,59585700
31-03-2005,17.0667,17.1091,16.9751,17.0104,62382300
01-04-2005,17.0597,17.1371,16.9611,16.9752,64619600
04-04-2005,16.9682,17.0737,16.8485,17.0526,62196400
05-04-2005,17.0456,17.2426,16.9751,17.2215,73549600
06-04-2005,17.2215,17.5523,17.2068,17.3623,78020200
07-04-2005,17.3553,17.686,17.3341,17.6649,77451500
08-04-2005,17.6438,17.7705,17.5312,17.5523,47956300
11-04-2005,17.6157,17.672,17.496,17.5734,47791800
12-04-2005,17.5382,17.8409,17.4538,17.8197,67517800
13-04-2005,17.7564,17.9112,17.5875,17.6227,60929300
14-04-2005,17.6016,17.6931,17.4749,17.4819,66754400
15-04-2005,17.299,17.5242,17.1793,17.2145,100251600
18-04-2005,17.2075,17.4819,17.1723,17.3482,75766400
19-04-2005,17.3904,17.4538,17.2075,17.3341,65956200
20-04-2005,17.3553,17.3834,17.1019,17.116,91923500
21-04-2005,17.2286,17.869,17.2215,17.7634,93562300
22-04-2005,17.6297,17.7705,17.4397,17.5805,80087500
25-04-2005,17.6438,17.7916,17.496,17.5875,75457900
26-04-2005,17.5594,17.7705,17.4116,17.4256,60464300
27-04-2005,17.3412,17.7001,17.3341,17.5875,47732800
28-04-2005,17.4679,17.5382,17.2004,17.2075,83623100
29-04-2005,17.5101,17.8057,17.4467,17.8057,98641200
02-05-2005,17.7564,17.8479,17.5594,17.7564,54376700
03-05-2005,17.686,17.8761,17.6579,17.8479,67867800
04-05-2005,17.8197,17.8761,17.672,17.7423,86864200
05-05-2005,17.7353,17.8268,17.6508,17.7564,59362300
06-05-2005,17.8268,17.9324,17.7283,17.7494,64322600
09-05-2005,17.7564,17.8268,17.6297,17.672,61872400
10-05-2005,17.6227,17.6508,17.4679,17.5242,62235100
11-05-2005,17.5171,17.5734,17.3412,17.5312,59463300
12-05-2005,17.4819,17.672,17.4749,17.5945,74540700
13-05-2005,17.6157,17.862,17.5875,17.8057,77204300
16-05-2005,17.8121,18.0028,17.1626,17.9957,50577300
17-05-2005,17.8686,18.0028,17.8263,17.9745,39983200
18-05-2005,18.0028,18.2428,17.9463,18.144,71182400
19-05-2005,18.1793,18.391,18.144,18.2993,52120800
20-05-2005,18.271,18.2993,18.1651,18.1722,64444500
23-05-2005,18.1793,18.4052,18.1722,18.2499,75421100
24-05-2005,18.2146,18.271,18.1581,18.1793,61287700
25-05-2005,18.1298,18.1934,18.0028,18.151,35749000
26-05-2005,18.1793,18.3558,18.1651,18.2852,50579200
27-05-2005,18.2357,18.4193,18.2216,18.4052,54978000
31-05-2005,18.3346,18.3769,18.1793,18.2146,46131100
01-06-2005,18.1651,18.3558,18.0804,18.2216,54621000
02-06-2005,18.1581,18.2569,18.1016,18.2075,27212500
03-06-2005,18.144,18.2218,17.8898,17.9533,79659500
06-06-2005,17.918,18.0028,17.8686,17.911,40756900
07-06-2005,17.8827,18.2357,17.8686,18.0098,54511400
08-06-2005,18.0381,18.0875,17.8898,17.9322,45369700
09-06-2005,17.9322,18.0811,17.8968,18.0098,52767900
10-06-2005,17.9957,18.0169,17.8898,17.9533,39459800
13-06-2005,17.9039,17.9957,17.8333,17.8686,49104100
14-06-2005,17.8686,17.9604,17.8192,17.9039,44243300
15-06-2005,17.9322,17.9392,17.7274,17.8333,50764800
16-06-2005,17.8051,17.8121,17.6145,17.678,65918800
17-06-2005,17.8404,17.8545,17.5933,17.678,90821300
20-06-2005,17.6356,17.8474,17.6003,17.7274,50538900
21-06-2005,17.7062,17.7839,17.678,17.7557,81084000
22-06-2005,17.7274,17.8333,17.6709,17.6992,60492700
23-06-2005,17.7698,18.0875,17.7557,17.8686,105159800
24-06-2005,17.8051,17.9322,17.6709,17.678,57970700
27-06-2005,17.6992,17.8263,17.6709,17.6851,61636200
28-06-2005,17.7133,17.791,17.6702,17.6992,53058100
29-06-2005,17.8051,17.8757,17.6498,17.7133,55859900
30-06-2005,17.6921,17.7486,17.5227,17.5368,82018200
01-07-2005,17.5439,17.643,17.4168,17.445,69718400
05-07-2005,17.4097,17.7839,17.3815,17.6356,61883500
06-07-2005,17.6286,17.7062,17.4308,17.438,64214600
07-07-2005,17.3532,17.445,17.2968,17.4027,80082900
08-07-2005,17.3956,17.735,17.3885,17.7133,56104000
11-07-2005,17.7557,17.918,17.7274,17.8545,61525400
12-07-2005,17.8192,18.0875,17.791,18.0804,63384800
13-07-2005,18.0239,18.1793,17.9886,18.1157,44749200
14-07-2005,18.2075,18.4263,18.2075,18.3346,69506800
15-07-2005,18.384,18.4263,18.1793,18.2075,56472800
18-07-2005,18.151,18.2075,18.0381,18.0381,39668000
19-07-2005,18.2075,18.5322,18.1793,18.4687,113290100
20-07-2005,18.3558,18.5181,18.271,18.4899,71424800
21-07-2005,18.5675,18.6946,18.4899,18.6664,112932100
22-07-2005,18.3487,18.5958,18.0945,18.1298,97558900
25-07-2005,18.1369,18.2852,18.1087,18.1369,45174600
26-07-2005,18.1581,18.1722,18.0239,18.031,51476400
27-07-2005,18.0804,18.2146,18.0239,18.1581,57977300
28-07-2005,18.1793,18.2499,18.1157,18.1793,44738700
29-07-2005,18.2004,18.3558,18.0663,18.0804,59524400
01-08-2005,18.2287,18.391,18.1863,18.2993,61346800
02-08-2005,18.2852,18.9918,18.264,18.9276,137510100
03-08-2005,18.8923,19.3653,18.8739,19.2382,139422400
04-08-2005,19.1676,19.4147,19.097,19.2877,91461400
05-08-2005,19.2665,19.7254,19.2382,19.5983,82212400
08-08-2005,19.6265,19.6548,19.1182,19.1535,77207200
09-08-2005,19.2241,19.4218,19.0688,19.3088,64761800
10-08-2005,19.3512,19.4147,18.9558,19.0264,62818800
11-08-2005,19.0476,19.2735,18.984,19.2524,48646800
12-08-2005,19.1182,19.1606,18.9911,19.097,52006500
15-08-2005,19.1038,19.3309,18.8984,19.21,45976600
16-08-2005,19.1392,19.2171,18.9054,18.9339,46894600
17-08-2005,18.9905,19.2242,18.8772,19.0825,52413100
18-08-2005,19.0401,19.1746,18.9763,18.9905,40861900
19-08-2005,19.0117,19.0542,18.9055,18.9197,36043500
22-08-2005,18.9693,19.2383,18.9551,19.0542,41691700
23-08-2005,19.0047,19.1675,18.9339,19.0259,48296700
24-08-2005,19.0047,19.2312,18.9622,18.9834,63645000
25-08-2005,19.0471,19.1817,19.0117,19.1392,39306300
26-08-2005,19.1463,19.1746,19.0259,19.0967,36774600
29-08-2005,18.9905,19.2808,18.9834,19.2242,52307700
30-08-2005,19.1604,19.2808,19.0896,19.2454,55163200
31-08-2005,19.2454,19.4295,19.1463,19.387,65210200
01-09-2005,19.387,19.3941,19.2242,19.2596,75974500
02-09-2005,19.2666,19.3091,19.0967,19.1321,52047500
06-09-2005,19.1604,19.3233,19.1038,19.1179,46089000
07-09-2005,19.0755,19.1958,18.9904,19.0117,44656100
08-09-2005,18.9763,19.033,18.7781,18.8418,52552300
09-09-2005,18.8489,18.9905,18.7852,18.8206,41515800
12-09-2005,18.8206,18.9409,18.7775,18.8418,40550500
13-09-2005,18.7922,18.948,18.6719,18.7498,63422900
14-09-2005,18.7781,18.863,18.6223,18.6294,54969600
15-09-2005,18.6719,18.7143,18.5657,18.6011,60357200
